"fecha","precip","tmean"
"23/10/2016",0,21.6333333333333
"23/10/2017",0.733333333333333,23.1333333333333
"23/11/2015",0.05,22.2
"23/11/2016",0,19.6666666666667
"23/11/2017",0.833333333333333,19.3333333333333
"23/12/2015",0,15.8666666666667
"23/12/2016",4.1,20.3
"23/12/2017",0,21.2
"23/2/2015",0.8,23.4333333333333
"23/2/2016",0,23.9
"23/2/2017",0,21.8666666666667
"23/3/2015",0,24.2
"23/3/2016",0.35,22.8
"23/3/2017",0,20.3666666666667
"23/4/2015",0.633333333333333,27.0333333333333
"23/4/2016",0,21.8333333333333
"23/4/2017",1.63333333333333,22.7333333333333
"23/5/2015",0,21.7333333333333
"23/5/2016",3.2,25.9
"23/5/2017",1.33333333333333,24.7
"23/6/2015",0,23.9333333333333
"23/6/2016",3.7,23.6666666666667
"23/6/2017",0.533333333333333,23.6666666666667
"23/7/2015",0.433333333333333,24.7666666666667
"23/7/2016",11.65,24.0333333333333
"23/7/2017",2.06666666666667,20.9666666666667
"23/8/2015",0,24.5333333333333
"23/8/2016",0.333333333333333,23.1666666666667
"23/8/2017",3.43333333333333,24.2
"23/9/2015",12.95,20.3666666666667
"23/9/2016",20.6333333333333,22.4666666666667
"23/9/2017",15.5666666666667,23.2333333333333
"24/1/2015",0.1,20.6666666666667
"24/1/2016",0,15.9333333333333
"24/1/2017",0,19.6333333333333
"24/10/2015",0,24.5
"24/10/2016",0.366666666666667,21.5
"24/10/2017",25.3666666666667,22.0666666666667
"24/11/2015",0,22.6666666666667
"24/11/2016",1.76666666666667,20.9333333333333
"24/11/2017",0.0666666666666667,19.0666666666667
"24/12/2015",0,16.0333333333333
"24/12/2016",0.2,21.2
"24/12/2017",0.0333333333333333,21.1
"24/2/2015",0.0666666666666667,23.2333333333333
"24/2/2016",0,23.8
"24/2/2017",0,22.6666666666667
"24/3/2015",0,23.5
"24/3/2016",0,25.95
"24/3/2017",0,21.6
"24/4/2015",0,25.3333333333333
"24/4/2016",0.966666666666667,25.4666666666667
"24/4/2017",0,24.2333333333333
"24/5/2015",12.5333333333333,24.7
"24/5/2016",0.933333333333333,26.3333333333333
"24/5/2017",0,24.5333333333333
"24/6/2015",3.7,23.4666666666667
"24/6/2016",1.3,24.4333333333333
"24/6/2017",2.53333333333333,21.5666666666667
"24/7/2015",3.06666666666667,24.5
"24/7/2016",7.63333333333333,23.5
"24/7/2017",2.36666666666667,23.8333333333333
"24/8/2015",0,20.1
"24/8/2016",0.533333333333333,23.6666666666667
"24/8/2017",5.63333333333333,23.4
"24/9/2015",9.4,22.2666666666667
"24/9/2016",25.2666666666667,23.4
"24/9/2017",17.6333333333333,22.7
"25/1/2015",0.5,18.3
"25/1/2016",0,19.2666666666667
"25/1/2017",0,19.2666666666667
"25/10/2015",14.4333333333333,22.2666666666667
"25/10/2016",1.66666666666667,21.7
"25/10/2017",11.3666666666667,22.3
"25/11/2015",0.0666666666666667,21.7
"25/11/2016",1.86666666666667,20.2
"25/11/2017",0,20.5
"25/12/2015",0,15.9
"25/12/2016",0,20.9
"25/12/2017",1.5,19.8666666666667
"25/2/2015",0,23.1
"25/2/2016",2.16666666666667,17.9
"25/2/2017",0,22.9
"25/3/2015",0,23.4666666666667
"25/3/2016",0,24.35
"25/3/2017",0,22.0333333333333
"25/4/2015",0,25.7333333333333
"25/4/2016",1.86666666666667,26.7666666666667
"25/4/2017",0.4,25.1666666666667
"25/5/2015",0.133333333333333,24.3666666666667
"25/5/2016",2.16666666666667,26.4333333333333
"25/5/2017",27,22.3666666666667
"25/6/2015",1.25,20.8666666666667
"25/6/2016",10.9333333333333,22.2
"25/6/2017",3.4,21.4
"25/7/2015",2.5,24.2
"25/7/2016",0.2,24.1666666666667
"25/7/2017",0,21.6
"25/8/2015",0,23.6
"25/8/2016",1.73333333333333,21.3333333333333
"25/8/2017",7.76666666666667,23.0333333333333
"25/9/2015",7.33333333333333,22.6666666666667
"25/9/2016",8.13333333333333,23.1
"25/9/2017",9.93333333333333,22.6666666666667
"26/1/2015",1.05,17.7333333333333
"26/1/2016",0,21.1666666666667
"26/1/2017",0,20.5666666666667
"26/10/2015",1.96666666666667,24.2333333333333
"26/10/2016",0.45,21.1666666666667
"26/10/2017",3.1,18.2666666666667
"26/11/2015",0,22.4
"26/11/2016",0.766666666666667,20.6333333333333
"26/11/2017",0,21.2666666666667
"26/12/2015",0,15.7666666666667
"26/12/2016",0.533333333333333,21.5
"26/12/2017",0.866666666666667,19.7
"26/2/2015",0,22.9333333333333
"26/2/2016",0.566666666666667,17.3
"26/2/2017",0,23.2333333333333
"26/3/2015",0.333333333333333,25.3666666666667
"26/3/2016",0,24.25
"26/3/2017",0,23.4666666666667
"26/4/2015",0,25.9666666666667
"26/4/2016",4.4,26.9
"26/4/2017",0,22.5333333333333
"26/5/2015",0,24.7333333333333
"26/5/2016",0.766666666666667,23.2666666666667
"26/5/2017",6.5,24
"26/6/2015",0,24.3333333333333
"26/6/2016",8.83333333333333,23.8333333333333
"26/6/2017",3.13333333333333,23.6666666666667
"26/7/2015",0,24.5666666666667
"26/7/2016",3.9,24
"26/7/2017",0.55,24.6
"26/8/2015",0,20.4666666666667
"26/8/2016",2.83333333333333,21.1666666666667
"26/8/2017",0.366666666666667,23.6
"26/9/2015",27.2,23.9333333333333
"26/9/2016",17.8666666666667,23.7333333333333
"26/9/2017",0.666666666666667,22.9
"27/1/2015",0.566666666666667,18.2666666666667
"27/1/2016",0,22.3333333333333
"27/1/2017",0,20.8666666666667
"27/10/2015",0.233333333333333,23.9666666666667
"27/10/2016",0,20.5333333333333
"27/10/2017",2.33333333333333,19.4
"27/11/2015",0.233333333333333,22.4
"27/11/2016",1.96666666666667,20.4
"27/11/2017",0.733333333333333,19.3333333333333
"27/12/2015",0,15.1666666666667
"27/12/2016",2.25,22.3666666666667
"27/12/2017",0.133333333333333,20.1
"27/2/2015",0.0333333333333333,24
"27/2/2016",0.95,17.2
"27/2/2017",0,22.3333333333333
"27/3/2015",0.9,25.2
"27/3/2016",0,25.45
"27/3/2017",0,23
"27/4/2015",0,25.7333333333333
"27/4/2016",0,25.8333333333333
"27/4/2017",0,25.9333333333333
"27/5/2015",0,24.3
"27/5/2016",5,25.1333333333333
"27/5/2017",32.2,21.1333333333333
"27/6/2015",0,23.7666666666667
"27/6/2016",5.6,23.8333333333333
"27/6/2017",10.1333333333333,23.6
"27/7/2015",0,23.9666666666667
"27/7/2016",0,24.3333333333333
"27/7/2017",2.96666666666667,23.4
"27/8/2015",8.5,21.6666666666667
"27/8/2016",0.766666666666667,24.6666666666667
"27/8/2017",0,23.5
"27/9/2015",41.2333333333333,23.3666666666667
"27/9/2016",6.06666666666667,23.2666666666667
"27/9/2017",0,21.1666666666667
"28/1/2015",0,17.4333333333333
"28/1/2016",0,20.2
"28/1/2017",0,21.7333333333333
"28/10/2015",4.23333333333333,24.5
"28/10/2016",0.333333333333333,21.3333333333333
"28/10/2017",17.2333333333333,18.9
"28/11/2015",0.566666666666667,21.2666666666667
"28/11/2016",0.2,22.1666666666667
"28/11/2017",0,17.7666666666667
"28/12/2015",0,14.3
"28/12/2016",0,21.9
"28/12/2017",0.4,19.0666666666667
"28/2/2015",0,22.5
"28/2/2016",0.2,20.7666666666667
"28/2/2017",0,23.5333333333333
"28/3/2015",1.56666666666667,22.0333333333333
"28/3/2016",0,25.65
"28/3/2017",0,24.1333333333333
"28/4/2015",10.2333333333333,27.3
"28/4/2016",12,23.5
"28/4/2017",10.2666666666667,21.9666666666667
"28/5/2015",0,24.0666666666667
"28/5/2016",0.0333333333333333,24.7666666666667
"28/5/2017",3.5,23.6333333333333
"28/6/2015",0,21.0333333333333
"28/6/2016",0.35,23.2666666666667
"28/6/2017",14.3333333333333,23.1
"28/7/2015",0.1,25.1
"28/7/2016",0,24.0333333333333
"28/7/2017",7.7,24.1
"28/8/2015",8.96666666666667,24.3333333333333
"28/8/2016",22.9,24.5
"28/8/2017",1,23.4666666666667
"28/9/2015",31.0666666666667,24.0666666666667
"28/9/2016",2.4,23.3
"28/9/2017",0.833333333333333,23.8333333333333
"29/1/2015",0.433333333333333,18.1
"29/1/2016",0.3,18.6666666666667
"29/1/2017",0.366666666666667,20.4333333333333
"29/10/2015",17.9,24.6
"29/10/2016",0,22.2666666666667
"29/10/2017",2.23333333333333,21.6
"29/11/2015",0.566666666666667,20.1666666666667
"29/11/2016",0,21.3333333333333
"29/11/2017",0.1,19.6333333333333
"29/12/2015",0,15.2
"29/12/2016",0.0666666666666667,21.5666666666667
"29/12/2017",0.533333333333333,19.2666666666667
"29/2/2016",0,22.3333333333333
"29/3/2015",0.833333333333333,22.5666666666667
"29/3/2016",0,25.95
"29/3/2017",0,25.1
"29/4/2015",0.166666666666667,26.2666666666667
"29/4/2016",0,26.3333333333333
"29/4/2017",0.733333333333333,22.7666666666667
"29/5/2015",0.433333333333333,23.7
"29/5/2016",14.1666666666667,25.6666666666667
"29/5/2017",0.0666666666666667,22.9333333333333
"29/6/2015",0,22.2
"29/6/2016",0,23.2
"29/6/2017",2,21.0666666666667
"29/7/2015",0.0666666666666667,24.2
"29/7/2016",3.83333333333333,24.8333333333333
"29/7/2017",18.5666666666667,24.1666666666667
"29/8/2015",12.6,24.4666666666667
"29/8/2016",9.8,24.1666666666667
"29/8/2017",0.0666666666666667,23.6666666666667
"29/9/2015",9.26666666666667,21.4333333333333
"29/9/2016",8.16666666666667,23.5333333333333
"29/9/2017",19.5666666666667,23.5666666666667
"3/1/2015",0.333333333333333,22.9
"3/1/2016",0,21.8333333333333
"3/1/2017",0,20.8666666666667
"3/10/2015",6,23.5666666666667
"3/10/2016",1.35,22.7
"3/10/2017",39.9666666666667,23.0333333333333
"3/11/2015",3.03333333333333,23.8666666666667
"3/11/2016",3.83333333333333,23.4666666666667
"3/11/2017",0.133333333333333,23.0666666666667
"3/12/2015",0.35,15.6333333333333
"3/12/2016",0,22.6333333333333
"3/12/2017",2.9,20.1333333333333
"3/2/2015",0,22
"3/2/2016",0,22.1333333333333
"3/2/2017",0,21.1
"3/3/2015",0,23.4
"3/3/2016",0,22
"3/3/2017",2.06666666666667,21.8
"3/4/2015",0,24.6666666666667
"3/4/2016",0,26.1333333333333
"3/4/2017",0.6,26.2666666666667
"3/5/2015",3.06666666666667,22.9666666666667
"3/5/2016",0.2,25.7666666666667
"3/5/2017",10.1333333333333,25.0666666666667
"3/6/2015",2.16666666666667,24.8666666666667
"3/6/2016",6.73333333333333,24.4
"3/6/2017",0.4,24.3666666666667
"3/7/2015",0,25
"3/7/2016",0.733333333333333,24.6
"3/7/2017",2.46666666666667,23.1333333333333
"3/8/2015",1.46666666666667,24.7666666666667
"3/8/2016",1.9,23.1
"3/8/2017",3.86666666666667,23.3666666666667
"3/9/2015",19.4666666666667,23.5
"3/9/2016",2.8,23.8333333333333
"3/9/2017",31.75,23.1666666666667
"30/1/2015",0.166666666666667,16.7
"30/1/2016",1.33333333333333,20.4333333333333
"30/1/2017",0.5,17.8
"30/10/2015",18.1333333333333,24.5
"30/10/2016",0,21.9
"30/10/2017",0,19.6
"30/11/2015",0.766666666666667,20.1666666666667
"30/11/2016",0,22.3333333333333
"30/11/2017",0.666666666666667,13.95
"30/12/2015",0,15.7333333333333
"30/12/2016",1.5,20.0333333333333
"30/12/2017",0.833333333333333,19.3
"30/3/2015",4.6,22.3
"30/3/2016",0,25.15
"30/3/2017",0,24.0333333333333
"30/4/2015",7.2,23.7333333333333
"30/4/2016",0,27.8333333333333
"30/4/2017",0,28.7333333333333
"30/5/2015",0,23.3
"30/5/2016",8.36666666666667,25.9
"30/5/2017",1.13333333333333,22.9
"30/6/2015",0.433333333333333,22
"30/6/2016",1,24.4666666666667
"30/6/2017",1.1,23.5
"30/7/2015",3.1,24.4666666666667
"30/7/2016",8.5,23.5
"30/7/2017",27,23.7
"30/8/2015",0,24.2666666666667
"30/8/2016",7.83333333333333,23.9333333333333
"30/8/2017",22,23.4
"30/9/2015",4.6,24.3666666666667
"30/9/2016",7.33333333333333,20.5
"30/9/2017",36.3333333333333,22.9333333333333
"31/1/2015",0.466666666666667,19.0333333333333
"31/1/2016",0,21.9333333333333
"31/1/2017",0.15,18.3
"31/10/2015",0,24.0333333333333
"31/10/2016",0,22.2
"31/10/2017",0.133333333333333,20.0333333333333
"31/12/2015",0,15.7
"31/12/2016",0.266666666666667,19.7
"31/12/2017",0.166666666666667,20.6666666666667
"31/3/2015",0,23.1333333333333
"31/3/2016",0,25.9
"31/3/2017",0,19.8
"31/5/2015",6.03333333333333,24.1333333333333
"31/5/2016",18.1,22.4
"31/5/2017",22.5,22.3666666666667
"31/7/2015",2.6,18.7333333333333
"31/7/2016",0,23.2666666666667
"31/7/2017",33.1,20.0666666666667
"31/8/2015",2.13333333333333,22.0333333333333
"31/8/2016",3.53333333333333,18.9666666666667
"31/8/2017",16.75,23.4333333333333
"4/1/2015",0,22.7
"4/1/2016",0,20.7333333333333
"4/1/2017",0,21.0666666666667
"4/10/2015",0.9,24.0666666666667
"4/10/2016",4.36666666666667,23.0333333333333
"4/10/2017",3.06666666666667,23.8666666666667
"4/11/2015",0.3,23.0666666666667
"4/11/2016",4,21.5333333333333
"4/11/2017",0.633333333333333,21.8666666666667
"4/12/2015",0,14.5666666666667
"4/12/2016",3.43333333333333,23.0666666666667
"4/12/2017",0.25,20
"4/2/2015",0,22
"4/2/2016",0,21.3
"4/2/2017",1.1,21.75
"4/3/2015",0,24.4
"4/3/2016",0,23.6
"4/3/2017",0.4,22.2
"4/4/2015",0,23.9
"4/4/2016",0.366666666666667,23.3333333333333
"4/4/2017",0.133333333333333,26.7
"4/5/2015",0,24.3666666666667
"4/5/2016",2.6,26.1
"4/5/2017",18.4,25
"4/6/2015",7.83333333333333,24.7333333333333
"4/6/2016",15.5666666666667,23.9333333333333
"4/6/2017",7.6,24.7333333333333
"4/7/2015",0,24.1666666666667
"4/7/2016",7.65,24.5333333333333
"4/7/2017",12.2333333333333,23.5333333333333
"4/8/2015",0.1,24.3333333333333
"4/8/2016",53.4333333333333,23.1
"4/8/2017",1.66666666666667,24.7
"4/9/2015",32.1333333333333,23.7333333333333
"4/9/2016",0.533333333333333,23.4666666666667
"4/9/2017",14.4333333333333,23.8666666666667
"5/1/2015",0.166666666666667,21.9666666666667
"5/1/2016",0.1,20.4333333333333
"5/1/2017",0,21.9
"5/10/2015",3.35,23.8666666666667
"5/10/2016",0,23.9666666666667
"5/10/2017",16.1,22.2666666666667
"5/11/2015",7,22.8
"5/11/2016",0.633333333333333,21.8
"5/11/2017",0.333333333333333,20.6666666666667
"5/12/2015",4.05,14.4666666666667
"5/12/2016",0,23.0333333333333
"5/12/2017",0.133333333333333,21.65
"5/2/2015",0.2,19.45
"5/2/2016",1.4,19.7666666666667
"5/2/2017",2,21.6333333333333
"5/3/2015",0,23.1666666666667
"5/3/2016",0.533333333333333,22.3
"5/3/2017",0,22.4333333333333
"5/4/2015",0,23.5333333333333
"5/4/2016",0.4,23.8333333333333
"5/4/2017",0,21.1333333333333
"5/5/2015",0,24.6
"5/5/2016",5.4,25.4
"5/5/2017",15.7666666666667,22.4666666666667
"5/6/2015",5.8,23.7333333333333
"5/6/2016",1.53333333333333,24.1333333333333
"5/6/2017",2.53333333333333,24.9333333333333
"5/7/2015",0,24.9333333333333
"5/7/2016",0.233333333333333,24.2
"5/7/2017",15.9,22.6
"5/8/2015",0,25.3666666666667
"5/8/2016",4.15,24.2333333333333
"5/8/2017",9,24
"5/9/2015",7.2,23.9666666666667
"5/9/2016",10.8666666666667,23.0666666666667
"5/9/2017",9.43333333333333,23.8
"6/1/2015",0.3,21.0333333333333
"6/1/2016",0.1,21.3666666666667
"6/1/2017",0,21.9
"6/10/2015",0,23.7
"6/10/2016",9.7,23.5333333333333
"6/10/2017",13.9,21.6
"6/11/2015",0,23
"6/11/2016",2.2,21.0333333333333
"6/11/2017",0.1,21.3
"6/12/2015",1.25,14.5333333333333
"6/12/2016",0.333333333333333,23.4
"6/12/2017",2.96666666666667,21.1666666666667
"6/2/2015",2.8,19.9666666666667
"6/2/2016",0.8,18.25
"6/2/2017",0.0333333333333333,22.3333333333333
"6/3/2015",0,23.3
"6/3/2016",4.3,23.45
"6/3/2017",0,22.8666666666667
"6/4/2015",0.0666666666666667,23.7
"6/4/2016",0.0666666666666667,24.4
"6/4/2017",0,24.5666666666667
"6/5/2015",0.0666666666666667,24.2333333333333
"6/5/2016",0.2,24.5666666666667
"6/5/2017",0,22.9
"6/6/2015",13.4666666666667,23.9
"6/6/2016",0.133333333333333,24.4333333333333
"6/6/2017",17.9666666666667,24.8666666666667
"6/7/2015",0.133333333333333,24.9
"6/7/2016",0.1,24.4333333333333
"6/7/2017",8.66666666666667,22.9333333333333
"6/8/2015",2.16666666666667,25.4
"6/8/2016",6.03333333333333,24.4333333333333
"6/8/2017",5.73333333333333,24.4333333333333
"6/9/2015",25.7,23.5666666666667
"6/9/2016",3.95,22.9
"6/9/2017",1.6,23.5333333333333
"7/1/2015",1.33333333333333,20.5333333333333
"7/1/2016",0,22.7
"7/1/2017",0.966666666666667,20.3666666666667
"7/10/2015",0.466666666666667,22.6333333333333
"7/10/2016",11.8,22.9
"7/10/2017",1.46666666666667,21.6333333333333
"7/11/2015",6.66666666666667,23.9666666666667
"7/11/2016",0.933333333333333,20.7
"7/11/2017",5,20.5666666666667
"7/12/2015",2.53333333333333,14.8333333333333
"7/12/2016",0.4,22.3
"7/12/2017",0.2,20.8666666666667
"7/2/2015",1.4,16.6
"7/2/2016",0.466666666666667,18
"7/2/2017",0.133333333333333,22.8333333333333
"7/3/2015",0.2,21.2333333333333
"7/3/2016",3.06666666666667,23.55
"7/3/2017",0.133333333333333,23.6
"7/4/2015",0,23.5666666666667
"7/4/2016",0,24.5
"7/4/2017",0,24.2
"7/5/2015",4.43333333333333,24.4666666666667
"7/5/2016",0,22.8
"7/5/2017",0.0666666666666667,23.2333333333333
"7/6/2015",18.2,23.0333333333333
"7/6/2016",27.7333333333333,25.9
"7/6/2017",0.7,24.7333333333333
"7/7/2015",0,23.7666666666667
"7/7/2016",2.03333333333333,24.5
"7/7/2017",7.8,23.6
"7/8/2015",0.2,24.9333333333333
"7/8/2016",0.166666666666667,24.5333333333333
"7/8/2017",2,23.2666666666667
"7/9/2015",1,23.8333333333333
"7/9/2016",1.75,22.9666666666667
"7/9/2017",6.13333333333333,24.1666666666667
"8/1/2015",0.333333333333333,20.5333333333333
"8/1/2016",0,22.1666666666667
"8/1/2017",5.86666666666667,19.7333333333333
"8/10/2015",0,23.2
"8/10/2016",1.4,23.5
"8/10/2017",0,22.5
"8/11/2015",6.23333333333333,23.9666666666667
"8/11/2016",0,20.9666666666667
"8/11/2017",1.23333333333333,20.4333333333333
"8/12/2015",1.83333333333333,15
"8/12/2016",0,23.2
"8/12/2017",0,22.5
"8/2/2015",0,21.1
"8/2/2016",0.833333333333333,16.4666666666667
"8/2/2017",0,23.25
"8/3/2015",0.133333333333333,21.2
"8/3/2016",2.56666666666667,24.7
"8/3/2017",0,22.8666666666667
"8/4/2015",0,24.0666666666667
"8/4/2016",0,23.9333333333333
"8/4/2017",0,23.2
"8/5/2015",2.4,25.0666666666667
"8/5/2016",0,24.3
"8/5/2017",0,24.2333333333333
"8/6/2015",21.7333333333333,22.7333333333333
"8/6/2016",12.3666666666667,24.7333333333333
"8/6/2017",31.8,24.6333333333333
"8/7/2015",0.7,22.8333333333333
"8/7/2016",8.56666666666667,16.5
"8/7/2017",5.83333333333333,23.0666666666667
"8/8/2015",0,25.1
"8/8/2016",1.36666666666667,24.8666666666667
"8/8/2017",0.233333333333333,24.0666666666667
"8/9/2015",0.233333333333333,24.1333333333333
"8/9/2016",0.633333333333333,22.8666666666667
"8/9/2017",0.733333333333333,24.1
"9/1/2015",0,20
"9/1/2016",0,22.0666666666667
"9/1/2017",0.233333333333333,15.5333333333333
"9/10/2015",1.76666666666667,23.9333333333333
"9/10/2016",3.06666666666667,22.6666666666667
"9/10/2017",21.1333333333333,23.8666666666667
"9/11/2015",0,22.8
"9/11/2016",0.1,21.5333333333333
"9/11/2017",0.0666666666666667,19.2
"9/12/2015",0.0666666666666667,15.2666666666667
"9/12/2016",0.0666666666666667,22
"9/12/2017",3.06666666666667,19.8
"9/2/2015",0,21.7333333333333
"9/2/2016",0.466666666666667,16.2666666666667
"9/2/2017",0,21.7333333333333
"9/3/2015",0,22.7333333333333
"9/3/2016",0,24.55
"9/3/2017",0,22.9333333333333
"9/4/2015",0,24.2333333333333
"9/4/2016",0,23.2333333333333
"9/4/2017",0,23.9333333333333
"9/5/2015",0,25.3333333333333
"9/5/2016",0,25.6333333333333
"9/5/2017",0,24.4666666666667
"9/6/2015",5.53333333333333,23.2333333333333
"9/6/2016",1.7,24.5333333333333
"9/6/2017",16.3,24
"9/7/2015",6.43333333333333,22.7
"9/7/2016",8,19.3
"9/7/2017",0,23.5
"9/8/2015",0.05,24.2666666666667
"9/8/2016",13.2,23.9333333333333
"9/8/2017",0.766666666666667,24.3
"9/9/2015",0,24.1666666666667
"9/9/2016",2.56666666666667,23.0666666666667
"9/9/2017",0.8,24.2
